1264.04, 1243.43, 18021.3, 50210.2, 22277.8, 9490.7, 24033, 0.0127037
1255.29, 1243.43,
1249.45, 1243.43,
1246.57, 1243.43,
1245.45, 1243.43,
1245.31, 1243.43,
1244.85, 1243.43,
1245.31, 1243.43,
1247.05, 1243.43,
1244.37, 1243.43,
1244.85, 1243.43,
1243.43, 1243.43,
1244.38, 1243.43,
1243.91, 1243.43,
1244.37, 1243.43,
1244.38, 1243.43,
1243.91, 1243.43,
1243.43, 1243.43,
1248.86, 1243.43,
1244.38, 1243.43,
1243.91, 1243.43,
1243.91, 1243.43,
1243.43, 1243.43,
1243.61, 1243.43,
1246.24, 1243.43,
1243.43, 1243.43,
1247.76, 1243.43,
1243.91, 1243.43,
1244.38, 1243.43,
1243.91, 1243.43,
1243.43, 1243.43,
1245.8, 1243.43,
1243.43, 1243.43,
1243.91, 1243.43,
1245.31, 1243.43,
1245.44, 1243.43,
1243.91, 1243.43,
1247.99, 1243.43,
1243.43, 1243.43,
1246.1, 1243.43,
1243.91, 1243.43,
1243.43, 1243.43,
1244.47, 1243.43,
1246.11, 1243.43,
1243.43, 1243.43,
1244.38, 1243.43,
1248.31, 1243.43,
1246.12, 1243.43,
1244.38, 1243.43,
1244.97, 1243.43,
1243.91, 1243.43
