42873.2, 37520.2, 1071.1, 4122.2, 42541.8, 14764.9, 36231, 516.2
40692, 37488,
40414.8, 37433.8,
40408.5, 37373,
40312.2, 37286,
40045.5, 37166.5,
40083, 37059.2,
39946, 37030,
39757.8, 37012.5,
39527.2, 36869.2,
39606, 36856.2,
39439.2, 36827.2,
39423.2, 36819,
39239.8, 36680.5,
39306.5, 36659.8,
39350.8, 36644.2,
39205.5, 36635.8,
39143.5, 36493.8,
39153.2, 36473,
39111.2, 36449.8,
39117, 36435.8,
38993, 36359.2,
39048.2, 36353,
39002, 36346.8,
38997.8, 36315.8,
38856.5, 36245,
38900.2, 36230.8,
38855.5, 36195.5,
38819.5, 36175.8,
38666, 36112.5,
38722.8, 36093,
38725.8, 36084.5,
38668.2, 36071.5,
38680.5, 35980.5,
38677, 35974.5,
38675.5, 35969.2,
38657.2, 35965,
38578, 35922.2,
38516, 35916.5,
38514.5, 35914.8,
38460.2, 35908,
38335, 35891.2,
38521.2, 35889,
38486.5, 35887.5,
38521.5, 35883,
38423.5, 35874.2,
38459, 35873.2,
38438.2, 35872,
38479.5, 35871.5,
38265.8, 35863.8,
38410, 35863.5
