2.67957, 2.34501, 0, 0, 0, 0, 36231, 0
2.54325, 2.343,
2.52593, 2.33961,
2.52553, 2.33581,
2.5195, 2.33038,
2.50285, 2.32291,
2.5052, 2.3162,
2.49662, 2.31438,
2.48486, 2.31328,
2.47045, 2.30433,
2.47538, 2.30351,
2.46495, 2.3017,
2.46395, 2.30119,
2.45249, 2.29253,
2.45666, 2.29124,
2.45942, 2.29026,
2.45035, 2.28974,
2.44647, 2.28086,
2.44708, 2.27956,
2.44445, 2.27811,
2.44481, 2.27724,
2.43706, 2.27245,
2.44051, 2.27206,
2.43762, 2.27167,
2.43736, 2.26974,
2.42853, 2.26531,
2.43126, 2.26442,
2.42847, 2.26222,
2.42622, 2.26099,
2.41662, 2.25703,
2.42018, 2.25581,
2.42036, 2.25528,
2.41676, 2.25447,
2.41753, 2.24878,
2.41731, 2.2484,
2.41722, 2.24808,
2.41608, 2.24781,
2.41113, 2.24514,
2.40725, 2.24478,
2.40715, 2.24468,
2.40376, 2.24425,
2.39594, 2.2432,
2.40757, 2.24306,
2.40541, 2.24297,
2.40759, 2.24269,
2.40147, 2.24214,
2.40369, 2.24208,
2.40239, 2.242,
2.40497, 2.24197,
2.39161, 2.24149,
2.40063, 2.24147
