45077.6, 40214.4, 821.2, 2469.9, 44194.1, 15014.8, 36231, 449.3
42338.9, 39780.1,
42130.5, 39891.3,
42264.1, 39811.7,
42322.7, 39709.3,
42234.2, 39612.6,
42122.8, 39795.8,
42043.9, 39742.5,
42002.5, 39668.3,
41793.3, 39641.4,
41770.9, 39628.3,
41655.7, 39600.1,
41653.3, 39569.2,
41501.5, 39410.4,
41410, 39385.2,
41363.9, 39380.1,
41153.8, 39355.2,
41148, 39346.9,
41171.9, 39275.4,
41133.2, 39267.9,
41074.2, 39257.5,
41004.1, 39239,
41004.5, 39145.9,
41007.1, 39134,
40978.9, 39131.1,
40903.6, 39102.2,
40919, 39093.7,
40906.3, 39078.1,
40817.8, 39065.7,
40858.3, 39043.6,
40844.9, 39053.4,
40818.7, 39044.3,
40764.5, 38984.9,
40743.6, 38977.7,
40779.9, 38957.1,
40791.9, 38940.5,
40814.9, 38924.4,
40767.7, 38919.2,
40798.4, 38905.1,
40819.2, 38903.9,
40793.5, 38887,
40792.7, 38884.4,
40755.7, 38882.6,
40744.9, 38856.4,
40673.3, 38855.7,
40632.7, 38853.5,
40669.7, 38852.6,
40659.8, 38848.3,
40741.6, 38846.1,
40656, 38841.5,
40667.8, 38832.1
