42223.2, 37581.5, 1978.05, 3537.05, 43126.9, 13858, 36231, 1409.3
39478.5, 37549.5,
39322.5, 37503.8,
39418.2, 37504.8,
39387.2, 37418.8,
39159, 37366,
39185, 37340.2,
39106.8, 37265.8,
39067.8, 37202.8,
38941, 37108.8,
39055, 37030.5,
38966.8, 37012.5,
38913.5, 36999,
38768.5, 36732.8,
38817.8, 36716.8,
38766.5, 36698.5,
38638.5, 36671.2,
38497.2, 36551.5,
38501.2, 36548.8,
38537.2, 36539.8,
38454.8, 36534.2,
38347.8, 36512.2,
38419, 36504.8,
38399.2, 36489.2,
38387.2, 36476.2,
38315, 36453,
38403, 36444.2,
38355.2, 36437.5,
38312.8, 36426.5,
38237.8, 36393.8,
38248.8, 36386.8,
38223, 36375,
38194.2, 36368,
38060.8, 36338.2,
38068.5, 36336,
38019.5, 36333.2,
37990, 36322.2,
37929.5, 36292.2,
37998.8, 36290,
37999.5, 36288.8,
37961, 36288,
37931.5, 36245.2,
37954.5, 36244.5,
37929, 36242.8,
37955.5, 36239,
37815.5, 36230.8,
37912.8, 36227.2,
37963.5, 36226.5,
37847.5, 36226,
37858.8, 36219.5,
37825.8, 36217.8
