38438.9, 36235.6, 5145.7, 18173.6, 27131.4, 12049.3, 36231, 150.667
37942.4, 36200.8,
37971.5, 35961.9,
37968.5, 35714.2,
37783.9, 35594,
37361.9, 35314.2,
37072.3, 35176.5,
36858.7, 35118.6,
36722.9, 35059.5,
36661.4, 35000.3,
36561.6, 34970.7,
36436.8, 34942.2,
36332.1, 34885.5,
36215, 34823.3,
36127.2, 34795.6,
36090.5, 34755.8,
36054.7, 34671.2,
36064, 34638.1,
36086.2, 34600.8,
35982.6, 34558.4,
35967.5, 34546.9,
35990.7, 34509.4,
36000, 34479.7,
35948.7, 34469.3,
35960.5, 34454.1,
35887, 34408.7,
35919.4, 34383.9,
35921, 34375.5,
35933.8, 34391.9,
35857.2, 34372.8,
35873.2, 34344.5,
35854.4, 34340.4,
35825, 34305.2,
35809.5, 34301.1,
35820.5, 34299.7,
35807.2, 34290.9,
35771.5, 34284.7,
35782.5, 34248.4,
35801.5, 34241.3,
35753.6, 34241.3,
35808.9, 34197.9,
35773.7, 34176.7,
35752.7, 34167.7,
35754.4, 34167.7,
35674.1, 34167.5,
35677.9, 34160.4,
35635.3, 34151.6,
35617.7, 34133.6,
35642.1, 34129.7,
35621.9, 34090.6,
35577.5, 34089
