46004.9, 40504, 371.7, 1440.3, 45223.7, 15464.3, 36231, 159
43919.9, 40329.9,
43633, 40377.2,
43647.3, 40246.8,
43559.8, 40167.1,
43349.1, 40132.3,
43149.1, 40102.5,
42906.8, 40005.6,
42820.6, 39963.7,
42736.8, 39837.1,
42573.2, 39829.8,
42459.5, 39812.6,
42522.8, 39771.8,
42452.7, 39655.1,
42315.1, 39642.7,
42324.2, 39529.7,
42249.4, 39491.9,
42175.2, 39485.1,
42132.8, 39479.9,
42070.9, 39446.8,
42151.8, 39435.3,
42064.1, 39424.8,
41999.8, 39406,
42032.3, 39346.2,
42078.3, 39302.9,
42030.2, 39301.6,
42079.6, 39297.7,
42084.9, 39279.9,
42131.2, 39247.2,
42145, 39242.5,
42169.2, 39230.7,
42075.7, 39229.9,
42026.8, 39183,
41951.7, 39175.4,
41928.3, 39168.4,
42024.6, 39163.8,
42018.7, 39161.7,
41968.9, 39155.1,
41976, 39151.7,
41941.8, 39147.1,
41877.6, 39138.7,
41839.7, 39137.2,
41838.1, 39128.3,
41857.9, 39123.8,
41851.2, 39120.5,
41818.5, 39118.4,
41804.8, 39112.7,
41833.7, 39104,
41750.5, 39102.2,
41731.7, 39098.5,
41758.5, 39096.9
